NCED Sonar Capture - Text Output File (Tab and Comma delineated),,,,,,,,,
14:26:16,7/7/15,,,,,,,,
RunName,E:\DATA\Ricardo-sonar\20150707-20000-eq\20000-eq,,,,,,,,
Sample Interval (sec),5,,,,,,,,
Samples Per Probe,1,,,,,,,,
Water Temp in C,20.8,,,,,,,,
Water Height,290,,,,,,,,
,,,,,,,,,
Transducer Locations,,,,VariGains Not Used,,,,,
Transducer #,X,Y,Z,dB,,,,,
334, 0:27:47,1667.3,1667.3,186.4,209.1,175.7,221.4,242.2,260.3
335, 0:27:52,1672.5,1672.5,189.4,214,173.5,220.5,247.1,262
336, 0:27:58,1677.6,1677.6,185.8,207.9,176.1,220.5,242.3,264.7
337, 0:28:02,1681.7,1681.7,190.5,209.7,173.5,219.7,240.5,262.5
338, 0:28:07,1687.1,1687.1,188.3,210.8,175.4,224.3,244,260
339, 0:28:12,1692.4,1692.4,190.2,212.7,176.4,218.5,240.9,261.4
340, 0:28:17,1696.7,1696.7,188.5,209.4,174.1,219.4,244.3,259.1
341, 0:28:22,1701.7,1701.7,187.3,212.9,176.5,220,244.8,263.9
342, 0:28:27,1707.1,1707.1,187.9,210.5,176,219.9,245.3,261.1
343, 0:28:32,1711.7,1711.7,189.9,210.9,180.3,219.6,242.8,260.5
344, 0:28:37,1717.3,1717.3,189.6,210.9,176.1,219,243.9,259.7
345, 0:28:42,1721.6,1721.6,187.6,219.8,174,219.1,241.6,263.4
346, 0:28:47,1726.7,1726.7,190.7,207.6,172.1,220.8,241.3,264.6
347, 0:28:52,1732.3,1732.3,189,210.1,174.8,218.1,243.9,259
348, 0:28:57,1737.4,1737.4,185.7,208.2,178.9,218.5,245.3,260.1
349, 0:29:03,1742.6,1742.6,187,210,173.1,219.7,242.5,260.3
350, 0:29:07,1746.7,1746.7,185.9,215.3,173.1,222.1,245.1,263.5
351, 0:29:12,1751.8,1751.8,186.7,210.6,173.6,218.5,242.7,263.3
352, 0:29:17,1756.9,1756.9,187,210.2,176.5,220.2,243.4,261.1
353, 0:29:22,1762.4,1762.4,190.8,209.7,180.1,216.7,242.7,259.1
354, 0:29:28,1767.6,1767.6,186.7,208.1,177.3,222.3,242.5,262
355, 0:29:32,1772.3,1772.3,186.9,211.4,176.9,221.6,246,260
356, 0:29:37,1777.4,1777.4,184.2,212.8,180.8,217.2,243.1,260.8
357, 0:29:43,1782.6,1782.6,186.7,209.3,176,220.4,242.1,262.8
358, 0:29:47,1787.2,1787.2,190.4,209.7,176.3,218,243.9,261.3
359, 0:29:52,1791.8,1791.8,187.9,212.4,173.6,220,244.2,259.6
360, 0:29:57,1797.4,1797.4,188.1,208.5,177.9,217.9,243.9,261.1
361, 0:30:03,1802.6,1802.6,188.6,207.8,173.1,223.1,241,261.7
362, 0:30:07,1806.7,1806.7,190.5,207.6,172.2,218.8,244.2,259.1
363, 0:30:12,1812.3,1812.3,186,213.4,175.7,218.4,243.6,263.4
364, 0:30:17,1816.9,1816.9,187.8,208.9,176.9,222,240.2,260.9
365, 0:30:22,1822,1822,186.9,210.8,175.7,219.4,242.9,261.6
366, 0:30:28,1827.5,1827.5,186.4,211.7,177,217.1,242.1,263.6
367, 0:30:32,1831.7,1831.7,188.6,210.9,176.4,221.5,245.5,259.4
368, 0:30:37,1837.2,1837.2,190.4,208.1,175.7,221.7,244.2,262.7
369, 0:30:42,1841.8,1841.8,186.4,211.4,175.5,224.1,243.7,262.3
370, 0:30:47,1847.4,1847.4,188,207.1,177,222.6,242.5,262.2
371, 0:30:52,1852,1852,189,212,173.8,220.5,243.6,260
372, 0:30:58,1857.6,1857.6,186.6,211,175.4,219,246.6,262
373, 0:31:02,1861.8,1861.8,188,211.4,175.3,223.3,242,262.3
374, 0:31:07,1866.9,1866.9,189.4,211.1,171.4,219.6,242,260.7
375, 0:31:12,1872,1872,187.6,215,176,217.2,244.6,259.1
376, 0:31:18,1877.5,1877.5,188.3,213.4,178,221.4,248.9,260.3
377, 0:31:22,1882.1,1882.1,191.3,213.1,179.3,220,244.4,259.4
378, 0:31:27,1886.8,1886.8,189.8,210.6,175.5,220.6,245.3,259.1
379, 0:31:32,1892.4,1892.4,189.1,211.1,178.9,221.7,245.9,261.7
380, 0:31:38,1897.6,1897.6,186.4,215.9,175.6,222.7,243.5,261.1
381, 0:31:42,1902.2,1902.2,188.8,207.4,174.6,217.5,245.1,263.7
382, 0:31:47,1906.8,1906.8,189.3,213.3,174.8,219.1,243,260.5
383, 0:31:52,1911.9,1911.9,189.5,210.6,175.4,220.8,247.3,258.8
384, 0:31:58,1917.5,1917.5,189.4,213.7,183.3,219.5,243,263.3
385, 0:32:02,1921.7,1921.7,190.7,211.7,175.7,220.5,241.8,260.9
386, 0:32:07,1926.7,1926.7,189.6,208.1,175.6,220,243.5,261.6
387, 0:32:12,1931.7,1931.7,187,212.3,174.6,222.3,240.3,261.1
388, 0:32:17,1937.2,1937.2,186.4,211.4,174.3,224.3,244,262.9
389, 0:32:22,1941.9,1941.9,188.9,212,174.4,219.4,244,264.2
390, 0:32:27,1947,1947,188.3,215.3,175.8,219.6,241.6,259.1
391, 0:32:33,1952.5,1952.5,186.5,212.3,173.1,222.6,240.8,261.9
