NCED Sonar Capture - Text Output File (Tab and Comma delineated),,,,,,,,,
13:42:01,11/25/14,,,,,,,,
RunName,E:\DATA\Ricardo-sonar\20141125-12000-eq\12000-eq,,,,,,,,
Sample Interval (sec),5,,,,,,,,
Samples Per Probe,1,,,,,,,,
Water Temp in C,18,,,,,,,,
Water Height,350,,,,,,,,
,,,,,,,,,
Transducer Locations,,,,VariGains Not Used,,,,,
Transducer #,X,Y,Z,dB,,,,,
344, 0:28:37,1717.1,1717.1,230.7,247.5,204,263,279.8,288.2
345, 0:28:42,1722.1,1722.1,229.6,244.3,203.5,264.2,285.1,294.8
346, 0:28:47,1727.1,1727.1,234.4,246.8,210.8,264.2,275.9,290
347, 0:28:52,1732.1,1732.1,221.4,250.5,211.8,265.5,279.1,294.6
348, 0:28:57,1737.1,1737.1,222.8,249,230.8,264.3,279.3,292.5
349, 0:29:02,1742,1742,223.4,251.3,212.5,265.5,278,291.5
350, 0:29:07,1747.1,1747.1,227.1,253.6,204.8,259.2,282.1,287.8
351, 0:29:12,1752.1,1752.1,221.4,251.4,205,262,277.4,291.4
352, 0:29:17,1757.1,1757.1,227.9,247,215.1,266.3,275.9,290
353, 0:29:22,1762.1,1762.1,228.7,245.9,204,265.4,283.2,292.8
354, 0:29:27,1767,1767,227,245.4,209.3,260.6,280.3,292.6
355, 0:29:32,1772.1,1772.1,226.3,253.8,212.4,260.5,280.6,291.9
356, 0:29:37,1777.1,1777.1,219.2,254,221.3,261.8,282.4,293.1
357, 0:29:42,1782.5,1782.5,221.9,246.9,217.8,263.1,278,290.2
358, 0:29:47,1787,1787,233.5,252.1,210.2,262.9,283,289.4
359, 0:29:52,1792.1,1792.1,229.2,246.4,197.8,261.4,282.5,294.2
360, 0:29:57,1797,1797,226.2,243.3,213.4,258,277.5,286.9
361, 0:30:02,1802.1,1802.1,224.2,249.7,215.3,265.9,283.1,291
362, 0:30:07,1807.1,1807.1,219.5,243.8,213.4,260.4,280.7,290.4
363, 0:30:12,1812.1,1812.1,227.8,248.6,215.2,262.7,278.7,290.4
364, 0:30:17,1817.1,1817.1,226.4,248.3,207.3,263.3,278.7,288.9
365, 0:30:22,1822.5,1822.5,223.8,244.3,210.4,260.4,280.1,288.4
366, 0:30:27,1827,1827,228.5,253,214.7,258.6,277.3,287.4
367, 0:30:32,1832.1,1832.1,221.2,248.6,205.6,262.2,275.3,288.5
368, 0:30:37,1837.1,1837.1,228.5,243.8,217.2,264.2,278.1,288.9
369, 0:30:42,1842.1,1842.1,225.9,244.4,207.6,261.6,280.9,286.9
370, 0:30:47,1846.6,1846.6,227.6,251.4,211.4,256.7,279.8,288.2
371, 0:30:52,1852.1,1852.1,218.8,253.7,212.4,262.6,277.7,288
372, 0:30:57,1857,1857,220.4,244.4,217.3,262.4,277,288.6
373, 0:31:02,1862.1,1862.1,232.7,244.3,213,262.6,279.2,289.7
374, 0:31:07,1867,1867,230.4,251.5,197.5,257.2,278.2,287.2
375, 0:31:12,1872,1872,221.1,252.4,208.7,262.6,279.1,290.1
376, 0:31:17,1877.5,1877.5,223.8,244.5,224,260.9,278.1,286.2
377, 0:31:23,1882.5,1882.5,232.5,248.1,211.8,260.5,278.3,292.5
378, 0:31:27,1886.6,1886.6,227.8,248.8,199.7,260.1,279.3,288.6
379, 0:31:32,1892.1,1892.1,225.1,248,212.3,258,278.3,290.6
380, 0:31:37,1896.7,1896.7,228.9,250.7,222.9,260.1,277.3,286.9
381, 0:31:42,1901.7,1901.7,221.9,247.1,211.4,259.3,279.5,290.3
382, 0:31:47,1906.6,1906.6,229.4,249.2,217,256.7,276.7,288.8
383, 0:31:52,1911.7,1911.7,224.6,248,209.1,263.3,276.9,290.9
384, 0:31:57,1916.7,1916.7,227.3,244.6,213.5,260.8,274.9,287.4
385, 0:32:02,1921.7,1921.7,229,252.1,211,263.2,278.9,287.7
386, 0:32:07,1926.7,1926.7,222.7,247.9,216.7,254.7,277.5,289.8
387, 0:32:12,1931.6,1931.6,222.8,250.1,218,259.8,275.6,286.1
388, 0:32:17,1936.5,1936.5,227.5,250.9,216.8,262,280.7,287.2
389, 0:32:22,1942.1,1942.1,228.7,242.1,206.9,255.2,274.1,290
390, 0:32:27,1947.1,1947.1,232.5,253.4,211.9,265,275.9,288.5
391, 0:32:32,1952.1,1952.1,221.2,246.1,207.4,260.5,279.3,286.9
392, 0:32:37,1957,1957,225.1,247.1,221.1,254.6,275.9,287.8
393, 0:32:42,1962,1962,226.9,254,212.8,262.2,274.7,291.1
394, 0:32:47,1967.5,1967.5,220.6,242.7,207,261.9,274.7,287.3
395, 0:32:52,1972.1,1972.1,234.9,244.2,219.1,260.4,280.6,287.8
396, 0:32:57,1977,1977,229,247.5,199.6,257.2,277.8,285.1
397, 0:33:02,1982,1982,219.7,251.6,212.8,261.4,280.3,287.7
398, 0:33:07,1987.5,1987.5,224.2,246.3,226.6,261.1,275.2,288.3
399, 0:33:12,1992.1,1992.1,232.7,244.1,204.5,265.3,276.5,288
400, 0:33:17,1997,1997,226,248,205.2,261.7,278.6,290.9
401, 0:33:22,2002.1,2002.1,220.3,248.6,211.5,258.2,277.7,288.3
402, 0:33:27,2007.1,2007.1,227.3,252.8,225.1,264.4,278.9,288.8
403, 0:33:32,2012.1,2012.1,222.6,244.2,207.9,256.6,276.5,286.6
404, 0:33:37,2017.5,2017.5,230.8,248.5,214.8,260,278.4,287.8
405, 0:33:42,2022.1,2022.1,225.5,244.5,205,260,279,287.3
406, 0:33:47,2027.1,2027.1,227.2,246,218.9,261,278.3,287.8
407, 0:33:52,2032.1,2032.1,229.3,250.9,219.3,260.3,276.7,290.7
408, 0:33:57,2037.1,2037.1,220,247.9,208,260.5,277,288.3
409, 0:34:02,2042.1,2042.1,225.6,248.7,221.6,260.6,277.2,289
410, 0:34:07,2047,2047,225.9,254.1,205.9,257.6,279.9,289.3
411, 0:34:12,2052,2052,226.9,245.9,210.8,257.1,279.4,288.6
412, 0:34:17,2057,2057,229.4,253.2,211.8,261.1,277.5,286.1
413, 0:34:22,2062,2062,224.5,243.2,209.4,255.8,279.8,292.3
414, 0:34:27,2067.5,2067.5,228.8,252.6,218.3,259.7,274.2,286.6
415, 0:34:32,2072.1,2072.1,222.6,244.1,212.5,263.9,279,286.5
416, 0:34:37,2077.1,2077.1,226.2,248.3,219,259.1,280.3,288.1
417, 0:34:42,2081.6,2081.6,224.2,250.6,216.4,256.9,274.5,286.9
418, 0:34:47,2087.1,2087.1,223.7,250.6,209.9,262.6,276.2,286.8
419, 0:34:52,2092.1,2092.1,222.5,243.5,220.7,258.3,274.3,286.5
420, 0:34:57,2097.1,2097.1,226.2,245.8,223.1,256.9,278.3,290.9
421, 0:35:02,2102,2102,232.2,248.6,218.4,258.9,274.2,286.5
422, 0:35:07,2107,2107,226.6,244.6,205.6,258.9,277.3,289.3
423, 0:35:12,2112,2112,229.6,248.5,220.7,262,276.3,290
424, 0:35:17,2117,2117,227.7,243.5,229.9,,274.2,287.9
425, 0:35:22,2122,2122,232.4,251,233,258.8,278.6,288.9
