NCED Sonar Capture - Text Output File (Tab and Comma delineated),,,,,,,,,
14:20:13,9/30/14,,,,,,,,
RunName,E:\DATA\Ricardo-sonar\20140930-4000-eq\4000-eq,,,,,,,,
Sample Interval (sec),5,,,,,,,,
Samples Per Probe,1,,,,,,,,
Water Temp in C,22.1,,,,,,,,
Water Height,350,,,,,,,,
,,,,,,,,,
Transducer Locations,,,,VariGains Not Used,,,,,
Transducer #,X,Y,Z,dB,,,,,
Transducer 1,7680,0,295,10,,,,,
Transducer 2,6680,0,300,11,,,,,
Transducer 3,8680,0,302,12,,,,,
Transducer 4,5680,0,293,13,,,,,
Transducer 5,4680,0,300,14,,,,,
Transducer 6,3680,0,305,15,,,,,
,,,,,,,,,
"PULSER SETTINGS:, Rcvr  Echo, LPF   3  , HPF   1, Trig  External, PRF   100, DMP   333, Volts 900, Enrgy 3, Impd  Low, Gain  0,(Gain may change from above value dynamically - check PingHeaders.)",,,,,,,,,
,,,,,,,,,
Pass,RunTime,RunSeconds,ContinuousSec,Probe_1,Probe_2,Probe_3,Probe_4,Probe_5,Probe_6
1, 0:00:02,1.5,1.5,159.4,179.9,178,184.4,200.3,210.8
2, 0:00:07,7.1,7.1,179.7,204.2,190,179.9,216.8,217.2
3, 0:00:12,12.1,12.1,198.4,217.1,183.3,203.5,204.6,213.4
4, 0:00:18,17.5,17.5,188.8,211.1,178.7,209.1,212.3,202.9
5, 0:00:22,21.6,21.6,179.8,205.7,168.5,205.2,212.8,203.8
6, 0:00:27,26.6,26.6,170.5,202.6,161.3,200.2,201.1,206.9
7, 0:00:32,32.1,32.1,159.9,196.9,148.5,191.9,218.3,218.7
8, 0:00:37,37,37,160.1,180,,185.6,216.6,219.8
9, 0:00:42,42.1,42.1,182.6,174.6,192.6,204.1,208.7,206.1
10, 0:00:47,47.1,47.1,195.1,174.1,192.4,191.7,207.5,221.9
11, 0:00:52,52,52,197.9,175,189.5,182.5,198.7,220.7
12, 0:00:57,57,57,192.8,178.8,188.7,181.2,215.5,211
13, 0:01:02,62.5,62.5,192.3,190.9,179.5,189.4,209.2,217.2
14, 0:01:07,67,67,192.3,212.8,167.9,205.8,199.2,208.4
15, 0:01:12,72,72,181.5,205.9,157.5,195,199.1,214.9
16, 0:01:17,77,77,169.7,191.5,150.4,186.6,202.9,214.7
17, 0:01:22,82.2,82.2,164.1,184.9,143.9,203.1,220.5,205.5
18, 0:01:27,86.8,86.8,155.1,179,146.5,204.6,206.2,209.3
19, 0:01:32,91.8,91.8,178.8,195.1,190.3,189.3,200.4,215
20, 0:01:37,96.7,96.7,190.6,197.6,180.8,181.1,223.3,204.5
21, 0:01:42,102.2,102.2,191.5,188.9,172.7,203,210.2,210.7
22, 0:01:47,107.2,107.2,191.7,210.7,171.4,199.1,202.9,216.5
23, 0:01:52,111.8,111.8,188.9,207.9,158.8,188.4,220.6,208.2
24, 0:01:57,117.2,117.2,180.4,197.3,146.9,191.9,212.2,220.1
25, 0:02:02,121.8,121.8,169.2,184.5,144,199.5,196.2,206.7
26, 0:02:07,126.8,126.8,160.9,186.6,172.8,188,209.7,212.8
27, 0:02:12,131.8,131.8,160.2,198.9,184,207.7,207.2,215.9
28, 0:02:17,136.8,136.8,161.2,190.6,188.9,206.3,202,210
29, 0:02:22,141.8,141.8,162.1,194.7,184,199.7,205.8,207.9
30, 0:02:27,146.8,146.8,173.3,183.7,176.1,189.4,210.9,218.1
31, 0:02:32,151.8,151.8,170.2,177,170.5,183.6,203.2,213.5
32, 0:02:37,156.8,156.8,197,183.1,162.1,185.9,210.2,214.5
33, 0:02:42,161.8,161.8,199.9,207.2,159.1,193.5,198.7,211.7
34, 0:02:47,166.8,166.8,189.1,211.4,169.3,190.2,217.2,217.3
35, 0:02:52,171.8,171.8,178.1,206.4,160.6,204.4,211.6,215.1
36, 0:02:57,176.8,176.8,168.8,198.8,151.7,195.8,202.1,215.4
37, 0:03:02,181.8,181.8,162.4,189.4,149.9,184.6,216.1,207.5
38, 0:03:07,186.8,186.8,154,183.8,165.5,184.6,206.9,211.2
39, 0:03:12,191.8,191.8,189.7,181.6,193.9,203.9,197.5,214.1
40, 0:03:17,197.2,197.2,186.2,205.8,193.2,201,220.1,214.8
41, 0:03:22,201.8,201.8,198.5,205.3,186.4,193.5,213.6,214.1
42, 0:03:27,206.8,206.8,193.5,195,184.6,202.6,205.5,216.1
43, 0:03:32,211.8,211.8,185.7,186,171.1,192.1,199.9,208.6
44, 0:03:37,216.8,216.8,174,177.8,162.4,183.6,212.3,218.4
45, 0:03:42,222.3,222.3,165.8,175.8,155.5,186.5,204,222.1
46, 0:03:47,226.8,226.8,165.4,200.4,151.9,209.5,218.9,210.5
47, 0:03:52,231.8,231.8,190.5,208.6,152.2,202.7,206.6,214.1
48, 0:03:57,236.8,236.8,176.3,194.7,175.6,188.8,197.8,208.3
49, 0:04:02,242.3,242.3,168.6,179.8,174.9,185.7,207.2,219.6
50, 0:04:07,246.9,246.9,161.8,179,166.4,212.8,216.8,216.4
51, 0:04:12,251.8,251.8,191.2,189.3,162.1,207.2,217.2,214.2
52, 0:04:17,256.8,256.8,194.5,197.7,184,192.7,206.7,211.5
53, 0:04:22,261.8,261.8,194.6,181.7,182.7,184.8,203.1,216
54, 0:04:27,266.8,266.8,190.6,179,179.1,179.9,212.7,213.9
55, 0:04:32,272.2,272.2,187.5,198.9,166.7,179,212.9,208.1
56, 0:04:37,276.8,276.8,180.5,213.9,157.2,191.1,215.9,214.5
57, 0:04:42,281.8,281.8,187.1,211.9,149.9,199.1,206,222.1
58, 0:04:47,287.2,287.2,175.7,205.2,146.9,193.1,219.6,212.2
59, 0:04:52,291.8,291.8,164.7,194.6,149.5,187.7,211.9,217.2
60, 0:04:57,296.8,296.8,158,185.4,174.6,194.4,201.4,212.2
61, 0:05:02,301.8,301.8,156.3,183.1,195.6,185.5,215.8,203.6
62, 0:05:07,306.7,306.7,161.5,179.6,183.5,206.8,208.9,217.2
63, 0:05:12,311.7,311.7,186.8,197.3,175.2,209.8,214.5,217.1
64, 0:05:17,316.8,316.8,194.3,200.8,177.3,199.5,215.2,211
65, 0:05:22,321.8,321.8,195.1,192.7,166.9,188,210.9,209.9
66, 0:05:27,326.7,326.7,187.1,186.3,159.3,192.4,201.1,221
67, 0:05:32,331.7,331.7,182.9,180,149.9,189.2,218.8,217.1
68, 0:05:37,336.7,336.7,168.3,205.6,156.5,212.8,215.1,215.7
69, 0:05:42,342.1,342.1,166.3,203.7,176.6,203.9,204.5,215.2
70, 0:05:47,347.2,347.2,185.4,191.4,180.7,189.5,201,206.4
71, 0:05:52,352.2,352.2,180.7,186.4,182.4,183.7,214,218.6
72, 0:05:57,356.8,356.8,166.7,179.3,181,211.6,203.7,207.3
73, 0:06:02,361.8,361.8,167.5,201.2,180.6,209.2,219,217.3
74, 0:06:07,366.8,366.8,191.9,197.1,179.4,196,206.9,209.3
75, 0:06:12,371.8,371.8,190.6,184.3,176.1,185.4,203.2,220.1
76, 0:06:17,376.8,376.8,177.5,179.6,183.3,177,214.8,207.9
77, 0:06:22,381.7,381.7,171.8,178.4,166,188.9,215.9,219.8
78, 0:06:27,386.8,386.8,186.1,205.1,158.3,206,208.4,207.5
79, 0:06:32,391.7,391.7,194.2,204.4,151.7,198.1,199.1,209.7
80, 0:06:37,396.8,396.8,183.3,192.7,154.7,185.1,203,213.7
81, 0:06:42,401.7,401.7,169,185.9,160.8,184.5,210.2,215.6
82, 0:06:47,407.2,407.2,164.6,182.8,154.6,204.3,210.9,213.9
83, 0:06:52,411.8,411.8,164.5,210,190.9,201.1,212.8,216.6
84, 0:06:57,417.2,417.2,189.9,202.9,195.4,191.2,202.5,206.3
85, 0:07:02,422.2,422.2,189.8,195.2,185.6,185.9,205.6,217.2
86, 0:07:07,426.8,426.8,184.8,186.4,175.6,183.8,219.8,212.5
87, 0:07:12,431.8,431.8,173.3,179.7,168.2,204.4,216.9,217.7
88, 0:07:17,437.2,437.2,168,204.9,157.1,200.5,204.9,210.6
89, 0:07:22,441.8,441.8,184.3,202.9,153.9,190.3,203.7,220.5
90, 0:07:27,446.8,446.8,191.6,195.3,174.3,186.6,212.5,212.8
91, 0:07:32,451.8,451.8,182.7,183.7,183.1,205.5,220.3,213.4
92, 0:07:37,456.8,456.8,173.3,194,174.9,195.3,206.4,205
93, 0:07:42,461.8,461.8,169.8,200.2,172.5,179.3,201.3,214
94, 0:07:47,467.2,467.2,168.3,192.4,158.1,182.5,217.4,212.2
95, 0:07:52,471.8,471.8,183,192.5,153.6,212.5,213.9,210.5
96, 0:07:57,476.8,476.8,184.8,212.7,173.6,204.9,201.2,218.1
97, 0:08:02,482.3,482.3,178.8,195,185.1,194.4,212.2,218.1
98, 0:08:07,486.8,486.8,174.5,185.2,181.6,182.7,208.8,209.6
99, 0:08:12,492.3,492.3,167.5,181.4,172.3,194.4,198.1,216.9
100, 0:08:17,496.9,496.9,178.2,187.4,165,193,219.1,216.3
101, 0:08:22,502.3,502.3,199.9,211.6,160,211,211.6,216.9
102, 0:08:27,506.8,506.8,181.3,200.2,174.5,198.2,204.6,217.3
103, 0:08:32,511.9,511.9,168.4,188.6,165.9,185.6,204.2,215.9
104, 0:08:37,517.3,517.3,164.9,180.5,162.1,183.1,219.3,206.2
105, 0:08:42,522.4,522.4,161.8,180.1,168,205.2,207.8,216
106, 0:08:47,527,527,189.4,189.8,197.2,201.4,211.7,207.2
107, 0:08:52,531.9,531.9,196.1,206.7,194.7,194.7,216.5,218.4
108, 0:08:57,537.4,537.4,193.7,202.9,188.3,190.3,204.7,217.1
109, 0:09:02,542,542,190.8,189.9,178.4,199.6,216.6,211.3
110, 0:09:07,547.4,547.4,182,187.8,163.1,192.5,213.1,217.4
111, 0:09:12,552,552,166.7,180.7,156.8,202.9,202.6,206.7
112, 0:09:17,557,557,165.5,182,154.4,192.1,203.5,216.2
113, 0:09:22,561.9,561.9,165.6,186.8,162.6,202.9,218,224.1
114, 0:09:27,567,567,191.4,206.1,188.6,204.6,217.8,214.7
115, 0:09:32,571.9,571.9,190.2,209.3,184.2,199.7,201.2,206.1
116, 0:09:37,577,577,184,197.8,172,190.2,197.4,206.4
117, 0:09:42,582.4,582.4,169.6,183.9,160.6,192.7,194.4,219.7
118, 0:09:47,586.9,586.9,164.7,183.7,152.7,216.9,217.7,209.5
119, 0:09:52,592.4,592.4,163,206.2,170.9,210.6,217.8,215.9
120, 0:09:57,597,597,187.7,192,189.2,216.6,209.2,206.6
121, 0:10:02,602,602,185.7,182.7,191.5,180,200.4,220.1
122, 0:10:07,607,607,183.2,190.8,190,179,197.9,215.4
123, 0:10:12,612.4,612.4,189.1,217,182.9,180.2,221.1,210.2
124, 0:10:17,617,617,197.5,217,180.6,210.9,214.3,215.8
125, 0:10:22,621.9,621.9,185.3,213.8,161.4,211.1,206.9,210.2
126, 0:10:27,626.9,626.9,172.2,204.1,153.9,202.3,202.9,224
127, 0:10:32,632,632,165.4,196.8,201.1,196.2,200.3,211
128, 0:10:37,637.4,637.4,157.6,183.4,194.8,189.8,211.6,221.2
129, 0:10:42,642.5,642.5,159.1,178.4,197.8,183.9,206.3,211.6
130, 0:10:48,647.5,647.5,172.5,174.3,192,206.4,200.3,217.8
131, 0:10:52,651.6,651.6,198.2,179.9,182.4,201.3,207.5,215.8
132, 0:10:57,657.1,657.1,199,184.2,174.3,194.1,212,215.4
133, 0:11:02,661.6,661.6,192.6,200.6,164.9,187.4,203.5,211.4
134, 0:11:07,666.6,666.6,178.1,190.3,150.6,196.7,201.9,209.9
135, 0:11:12,671.6,671.6,171.1,180.9,146.3,190.4,213.3,218.1
136, 0:11:17,676.6,676.6,167.7,181,167.5,189.5,217,211.3
137, 0:11:22,681.6,681.6,188.4,204,173.7,201.4,210.3,216.8
138, 0:11:27,687,687,192.5,198.8,189.7,187.8,204.8,209.2
139, 0:11:32,692.1,692.1,195.3,192.7,186,179.9,212.2,213.7
140, 0:11:37,697.1,697.1,187.1,189.2,179,205.5,201.6,213.4
141, 0:11:42,702,702,186.5,210,174,204.5,205.9,214.7
142, 0:11:47,707.5,707.5,182.2,206.1,161.9,197.2,217.8,218.2
143, 0:11:52,712.1,712.1,169,193.8,153.3,190.1,210.4,213.7
144, 0:11:58,717.5,717.5,164.4,182.4,154.5,183.6,201.7,223.3
145, 0:12:02,721.6,721.6,185.9,176.1,153.5,187.9,212.9,210.5
146, 0:12:08,727.5,727.5,201.2,203.9,176.4,193,197.7,216.4
147, 0:12:12,731.6,731.6,199.8,208.8,175.1,205.9,202.6,216.3
148, 0:12:17,736.5,736.5,190,205.5,161.5,211.4,217.1,215.4
149, 0:12:22,741.5,741.5,181.6,199.5,153.6,213.7,213.2,210
150, 0:12:27,746.6,746.6,171.7,190.9,148.5,196.7,206.2,221.4
151, 0:12:32,751.5,751.5,161,179.3,172.6,187.2,201.4,216.9
152, 0:12:37,756.6,756.6,203.9,174.1,188.6,182.8,220.1,213.6
153, 0:12:42,761.5,761.5,162.3,175.3,192.9,198.9,210,216.9
154, 0:12:47,767.1,767.1,192.7,197.1,191.1,207.3,202.9,222.7
155, 0:12:52,771.6,771.6,193.9,210.1,190.9,203.7,216.3,215.7
156, 0:12:57,776.7,776.7,197.9,210.9,182.6,201.9,215.9,209.1
157, 0:13:02,781.7,781.7,184.2,199.9,171.1,200.4,210.2,221.6
158, 0:13:07,786.6,786.6,171.7,193.7,165.5,204.7,203.5,211.9
159, 0:13:12,791.6,791.6,161.1,183.7,157.6,191.8,216,219.2
160, 0:13:17,796.6,796.6,195.3,179.5,178.9,185.2,206.4,214.6
161, 0:13:22,801.6,801.6,165.5,178.8,187.2,203.9,209.6,209
162, 0:13:27,806.6,806.6,191.6,204.6,187.7,190.6,214.1,215.1
163, 0:13:32,811.6,811.6,194.3,194.2,190.3,191,204.6,204.6
164, 0:13:37,816.6,816.6,191.7,187.6,181.2,195,203.4,222.5
165, 0:13:42,822.1,822.1,178.5,184.3,170.6,192.7,225.4,216.2
166, 0:13:47,827.1,827.1,172.7,195.4,158,212.2,212.8,215.2
167, 0:13:52,832.5,832.5,165.6,210.3,151.3,191.9,198.8,214
168, 0:13:57,837.1,837.1,177.2,195.4,144.1,202.1,196.2,205
169, 0:14:02,841.6,841.6,171.5,186.1,168.6,214.3,210.6,218.4
170, 0:14:07,847.1,847.1,167.1,190.6,177.7,212.7,211.9,207.9
171, 0:14:12,852.5,852.5,169.5,174.6,180.4,204.3,216.9,223.9
172, 0:14:17,857.1,857.1,191.2,174,174.1,187,204.3,213.1
173, 0:14:22,861.6,861.6,,184.5,174.8,179.3,207.3,213.8
174, 0:14:27,866.6,866.6,199.8,211.9,172.9,180.5,200.7,211.8
175, 0:14:32,871.6,871.6,191.7,203.8,168.4,187.1,202,216.7
176, 0:14:37,876.6,876.6,178.1,213.3,152.4,209.6,217.7,214.7
177, 0:14:42,882.1,882.1,184.7,215.9,160.3,216.3,221.3,213.7
178, 0:14:47,887.1,887.1,171.7,200.3,150.3,212,211.6,211.1
179, 0:14:52,892.2,892.2,166.5,188.9,166.1,200.4,204,213.9
180, 0:14:57,896.7,896.7,190.8,173.8,202,186.8,200.1,209.7
181, 0:15:02,901.7,901.7,201.1,173.3,192.3,179.9,211.9,228.4
182, 0:15:07,907.2,907.2,197.9,172.1,181.6,178.7,215.7,218.9
183, 0:15:12,911.8,911.8,195.8,173.5,173.4,181,219.2,213.4
184, 0:15:17,916.8,916.8,198.1,204,159.5,199.3,203.7,212.4
185, 0:15:22,921.8,921.8,189.1,207.2,145.9,200.8,199.7,217.8
186, 0:15:27,926.8,926.8,175.5,202.3,140.4,195.2,222.4,217.3
187, 0:15:32,931.9,931.9,166.5,193.5,164.5,202.8,214.3,219.6
188, 0:15:37,936.8,936.8,156.1,185.1,190,195.7,207.8,214.3
189, 0:15:42,942.3,942.3,163.9,178.1,192.6,188.3,199.1,211.4
190, 0:15:47,947.3,947.3,180.2,175.2,182.5,180.7,215.9,205.5
191, 0:15:52,951.9,951.9,193.6,176.4,179.8,186.7,212.4,207.9
192, 0:15:57,957.4,957.4,200,211.2,181.3,205.3,217.7,218.7
193, 0:16:02,962,962,197,210.2,165.9,202.9,218.6,208.7
194, 0:16:07,966.9,966.9,195.5,204.9,149.9,197.3,218,216.7
195, 0:16:12,971.9,971.9,183.5,198,148.3,197.2,204.6,220.7
196, 0:16:17,976.8,976.8,172.9,194,147.6,186.3,213.4,213.1
197, 0:16:22,982.3,982.3,162.6,178.8,169.1,211.8,212.8,208.7
198, 0:16:27,987.4,987.4,158.8,178.3,184.9,208.7,206.1,212.2
199, 0:16:32,991.9,991.9,158.7,204.1,184.4,185.1,220.8,208.7
200, 0:16:37,997,997,161,193.6,180.7,183.1,206.2,210
201, 0:16:42,1002,1002,180.4,184,173.4,207.5,208,216.6
202, 0:16:47,1007.2,1007.2,184.6,204.9,165.4,197.3,215.6,207.5
203, 0:16:52,1011.7,1011.7,179.5,200,159.1,195.7,204.3,223.9
204, 0:16:57,1016.7,1016.7,171.8,188.9,154.4,192.9,210.7,219.8
205, 0:17:02,1021.7,1021.7,161.9,185.2,170.2,209.3,214.5,210.9
206, 0:17:07,1027.2,1027.2,161.5,201.1,173.6,203.3,198,213
207, 0:17:12,1031.8,1031.8,161.9,187.9,181.6,189,215.4,220.2
208, 0:17:17,1037.3,1037.3,178.5,180.2,184.4,206.7,216.7,206.7
209, 0:17:22,1041.8,1041.8,182,200.8,184.8,204.9,204.6,214.7
210, 0:17:27,1046.8,1046.8,176.1,202.3,183.7,193.3,201.4,218.1
211, 0:17:32,1051.8,1051.8,183.3,193.1,183.5,182.6,221,222.1
212, 0:17:37,1056.8,1056.8,191.5,189.5,180.4,183.6,218.7,212.5
213, 0:17:42,1061.7,1061.7,181.5,206.5,172.5,205.5,206.1,214.2
214, 0:17:47,1067.3,1067.3,171.4,211.3,167.4,196.1,197.2,217.4
215, 0:17:52,1071.8,1071.8,184.2,203.7,157.4,186.6,199.7,210.5
216, 0:17:57,1077,1077,170.2,191.9,152.5,206.5,209.1,217.5
217, 0:18:02,1082,1082,159.9,208.6,152.9,207.2,211.1,213.4
218, 0:18:07,1087,1087,190.7,196,196,203.5,209.3,217.9
219, 0:18:12,1092.5,1092.5,185.3,183.6,184.4,194.7,204.4,213.9
220, 0:18:18,1097.5,1097.5,179.8,179,178.4,190.6,218.3,217.4
221, 0:18:22,1101.6,1101.6,172.2,176.6,170.2,184.4,208.7,214
222, 0:18:28,1107.5,1107.5,203.4,189.8,163.2,192.2,213.4,217.6
223, 0:18:32,1111.6,1111.6,201.9,208.2,153.6,189.1,212.7,216.9
224, 0:18:37,1116.6,1116.6,196.4,210.7,149.9,207,200.2,208.2
225, 0:18:42,1122.1,1122.1,181.6,208.9,143.3,201.1,209.5,214.9
226, 0:18:47,1126.7,1126.7,170.2,197.1,168.5,191.1,215,208.1
227, 0:18:52,1131.6,1131.6,171.1,195.3,168.5,205,211.8,216.2
228, 0:18:57,1136.7,1136.7,171,182.6,193.1,201.9,220.7,220.3
229, 0:19:02,1142.1,1142.1,167.9,179,187.3,192.3,216.9,217.8
230, 0:19:07,1147.2,1147.2,168.5,179.7,185.5,185.4,201.9,203.2
231, 0:19:12,1151.8,1151.8,192.4,190.9,178.5,182.6,196.7,219.3
232, 0:19:17,1156.8,1156.8,192.6,188.4,181.7,203.8,223.7,220.3
233, 0:19:22,1162.2,1162.2,195.8,214,179.5,215.7,227.9,209.6
234, 0:19:27,1167.3,1167.3,188.6,200.9,166.5,211,218,213.2
235, 0:19:32,1171.9,1171.9,182,187.3,155.1,200.3,206.7,219.8
236, 0:19:37,1176.9,1176.9,170.8,181.6,151.4,189.3,201.9,223
237, 0:19:42,1181.8,1181.8,168.5,204.4,146.9,182.2,214.1,214.4
238, 0:19:47,1186.8,1186.8,188.8,211.6,182.8,196.1,212.7,210.8
239, 0:19:52,1191.8,1191.8,183.6,216.1,183.9,210.6,201.7,217
240, 0:19:57,1196.8,1196.8,171.1,201.9,177.8,205.8,202.8,211.4
241, 0:20:02,1201.8,1201.8,160.3,193.8,165.9,200,215.5,214.7
242, 0:20:07,1206.7,1206.7,153,188.9,185.9,194.5,207.2,209.6
243, 0:20:12,1211.7,1211.7,156.8,175.8,199.9,198.9,200.6,222
244, 0:20:17,1216.7,1216.7,177.9,175.3,200.6,188.6,215.4,214.1
245, 0:20:22,1221.7,1221.7,192.6,172.7,190.9,185.3,213.6,210
246, 0:20:27,1226.7,1226.7,195.1,175.3,180.7,208.7,202.9,216.9
247, 0:20:32,1231.7,1231.7,198.8,203.5,169.1,209,201.7,208.1
248, 0:20:37,1236.6,1236.6,197.7,207.3,168,192.1,208.7,212.8
249, 0:20:42,1242.1,1242.1,188.4,195.9,157.2,188.6,206,220.9
250, 0:20:47,1246.7,1246.7,173.2,188.8,149.6,212,215.1,208.7
251, 0:20:52,1251.6,1251.6,169.6,184.8,156.4,205,204,212
252, 0:20:57,1257.1,1257.1,162.9,197.8,186,195.4,205.8,217.8
253, 0:21:02,1261.7,1261.7,156.8,180.5,189.4,189.1,205.8,212.9
254, 0:21:07,1266.7,1266.7,155.6,179.3,185.6,183.7,212.8,218.9
255, 0:21:12,1271.7,1271.7,163.1,202.8,185.8,191.6,204.1,207.9
256, 0:21:17,1277.2,1277.2,196.1,213.3,183.7,194.7,210.4,212.5
257, 0:21:22,1281.7,1281.7,198.2,208.1,174.3,187.9,203.5,217.5
258, 0:21:27,1286.8,1286.8,193.5,201.4,164.1,209.1,215.4,219.5
259, 0:21:32,1291.8,1291.8,183.6,193.9,155.3,195.9,215.3,217.9
260, 0:21:37,1297,1297,168.3,185.9,145.8,203.5,206.2,213.8
261, 0:21:42,1301.9,1301.9,158.9,192.4,146.4,189.4,202.9,218.6
262, 0:21:47,1307.5,1307.5,157.9,192.1,178,186.3,216.4,209.4
263, 0:21:53,1312.5,1312.5,156.5,189.7,186.5,210.7,215.5,221.7
264, 0:21:57,1316.6,1316.6,164.9,208.7,184.7,202,205.4,211
265, 0:22:02,1322.1,1322.1,181.5,194.2,181.3,189.2,208.9,213.7
266, 0:22:08,1327.5,1327.5,181.3,184.5,177.2,186.9,206.7,219.8
267, 0:22:12,1331.6,1331.6,173.7,184,177.5,205.5,211.1,210.5
268, 0:22:17,1336.6,1336.6,172.4,213.6,168.7,204.8,214.7,219.5
269, 0:22:22,1341.6,1341.6,184.2,202.4,162.5,205.7,204.6,208.7
270, 0:22:27,1346.6,1346.6,165.9,191.6,156.6,191.7,217,220.6
271, 0:22:32,1352.1,1352.1,158.9,185.5,154.3,189.3,205.5,212.1
272, 0:22:37,1356.6,1356.6,189.3,222.5,189.1,202,208.7,211.9
273, 0:22:42,1361.7,1361.7,198,207.7,188.5,190,203.7,219
274, 0:22:47,1367.1,1367.1,197.5,202.3,184.6,189.2,222.7,211.8
275, 0:22:52,1372.2,1372.2,191.8,196.9,180.5,204.2,217.5,210.5
276, 0:22:57,1377.3,1377.3,185.4,188.6,164.9,186.3,202.1,219.3
277, 0:23:02,1381.9,1381.9,178.3,186.2,158.6,186.5,198.2,216.7
278, 0:23:07,1386.9,1386.9,167.5,203.7,150.1,214.2,216,218
