NCED Sonar Capture - Text Output File (Tab and Comma delineated),,,,,,,,,
14:16:08,10/17/14,,,,,,,,
RunName,E:\DATA\Ricardo-sonar\20141017-6000-eq\6000-eq,,,,,,,,
Sample Interval (sec),5,,,,,,,,
Samples Per Probe,1,,,,,,,,
Water Temp in C,19,,,,,,,,
Water Height,350,,,,,,,,
,,,,,,,,,
Transducer Locations,,,,VariGains Not Used,,,,,
Transducer #,X,Y,Z,dB,,,,,
333, 0:27:42,1661.6,1661.6,180.5,199.3,164,210.4,221.2,235.2
334, 0:27:47,1666.6,1666.6,176.3,187.9,175.7,203,221.2,234.4
335, 0:27:52,1671.6,1671.6,206.8,215.6,195.8,220.7,223.2,230.9
336, 0:27:57,1677.1,1677.1,205.5,209.4,192.4,208.1,226,235.8
337, 0:28:02,1682.1,1682.1,187.2,194.5,176.5,210,227.4,234.8
338, 0:28:07,1687.1,1687.1,178.7,192.4,163.9,212.2,216.1,232.5
339, 0:28:12,1691.5,1691.5,204.6,214.1,164.8,213.1,222.1,235.2
340, 0:28:17,1697,1697,202.4,209.8,198.8,223.9,222.6,229.8
341, 0:28:22,1702.1,1702.1,192.5,192.2,187.7,207.8,219.6,236.9
342, 0:28:27,1707.1,1707.1,192.1,206.6,182,203.5,227.7,232.5
343, 0:28:32,1711.6,1711.6,210.7,227.3,168.4,211.4,215,237.5
344, 0:28:37,1716.6,1716.6,184.6,216.3,164.7,199.1,220.6,229.9
345, 0:28:42,1722.1,1722.1,168.2,203.6,195.9,222.4,219,238.9
346, 0:28:47,1727.1,1727.1,192.3,212.4,211,208.7,224,236
347, 0:28:52,1731.7,1731.7,186.8,194.7,204.2,205.9,212.6,235.5
348, 0:28:57,1736.7,1736.7,191.9,190.9,182.3,216.9,218.9,234.4
349, 0:29:02,1742.2,1742.2,214.6,222.6,171.6,218.8,218.4,235.2
350, 0:29:07,1746.7,1746.7,204.8,219.5,177.2,208.3,225.9,234.1
351, 0:29:12,1751.8,1751.8,184.5,199.6,165,208.8,219.5,235.6
352, 0:29:17,1756.8,1756.8,173.7,195.6,185.7,207.3,219.8,232.3
353, 0:29:22,1761.8,1761.8,211.1,218.6,198.1,200.4,216,232.5
354, 0:29:27,1766.8,1766.8,207.7,212.4,196.8,218,225.1,234.3
355, 0:29:32,1772.2,1772.2,201.3,223.9,186.4,212.9,220,234.2
356, 0:29:37,1776.8,1776.8,184,201.1,180.9,198.8,218.9,234.9
357, 0:29:42,1781.8,1781.8,176.4,198.7,173.2,218.7,221.8,237.5
358, 0:29:47,1786.7,1786.7,205.6,222.4,182.6,220.3,217.8,233.4
359, 0:29:52,1791.7,1791.7,198,207.2,186.8,213.2,219.5,231.6
360, 0:29:57,1796.7,1796.7,184.9,192.8,175.2,214,226.4,235.2
361, 0:30:02,1802.2,1802.2,180,191.6,164.1,210.2,223.1,233.9
362, 0:30:07,1806.8,1806.8,207.9,218.3,197.1,196.4,219.3,233.9
363, 0:30:12,1812.2,1812.2,202.2,214.8,188.2,217.6,220.4,236.2
364, 0:30:17,1816.8,1816.8,195.8,215.6,169.6,211.6,218.1,235.8
365, 0:30:22,1821.7,1821.7,210,209.7,160.9,219.4,220.9,234.8
366, 0:30:27,1827.3,1827.3,211.4,190.6,202.5,214.7,220.6,236.2
367, 0:30:32,1831.8,1831.8,201.1,206,197.3,217.9,220.9,231.4
368, 0:30:37,1836.8,1836.8,216.2,210.6,186.3,206.2,219.8,234.3
369, 0:30:42,1841.8,1841.8,201.7,219.7,178.9,208.3,226.4,234.2
370, 0:30:47,1846.8,1846.8,190.9,218.1,165.5,209.9,216.1,234.5
371, 0:30:52,1851.8,1851.8,178.4,210.4,161,201.3,220.4,230.7
372, 0:30:57,1856.8,1856.8,172.5,211.3,192.2,223.7,218.3,231.9
373, 0:31:02,1861.8,1861.8,197.1,205.2,201.4,211.8,223.7,233.8
374, 0:31:07,1866.8,1866.8,205.7,192.1,197.3,209.8,220,234
375, 0:31:12,1872.2,1872.2,193.7,219.3,192.1,206.9,220,231.1
376, 0:31:17,1876.8,1876.8,212,224.6,179.9,212.7,220.3,232.6
377, 0:31:22,1881.8,1881.8,199.2,218.6,169.5,216.2,224.4,233.5
378, 0:31:27,1886.8,1886.8,176.4,206.2,161.8,207.2,218.1,230.3
379, 0:31:32,1891.9,1891.9,172.3,199.2,206.2,208.5,218.8,236.1
380, 0:31:37,1896.8,1896.8,198.8,217.2,201.8,217.7,220.2,232.7
381, 0:31:42,1901.8,1901.8,209.1,214.5,189.2,215.2,218.5,232.4
382, 0:31:47,1906.8,1906.8,198,201.6,181.7,209.7,220.3,232.6
383, 0:31:52,1911.8,1911.8,186,192.2,159.3,213.5,220,234.9
384, 0:31:57,1917.2,1917.2,206.2,219.5,155,211.5,224.3,231.8
385, 0:32:02,1921.7,1921.7,203.7,214.4,179,206,219.2,232.1
386, 0:32:07,1926.8,1926.8,183.9,208.7,181.2,206.1,223,232.1
387, 0:32:12,1931.8,1931.8,177.5,209.8,170.6,212.6,221.3,234.6
388, 0:32:17,1936.8,1936.8,170.1,207,193.6,209,220.3,233.3
389, 0:32:22,1941.8,1941.8,185.7,203.3,201.2,207.4,220.6,234
390, 0:32:27,1946.7,1946.7,198.4,215.8,198.6,213.9,214.9,235
391, 0:32:32,1951.7,1951.7,211.1,208.9,184.7,206.4,219.2,232.6
392, 0:32:37,1956.7,1956.7,192.5,200.7,167.7,215.3,220,235.5
393, 0:32:42,1961.7,1961.7,178.9,218,189.8,205.8,224.6,231
394, 0:32:47,1966.7,1966.7,206.8,204.2,200.9,206.8,216.6,232.5
395, 0:32:52,1971.6,1971.6,192.1,221,190.8,212.2,221.2,233.5
396, 0:32:57,1976.6,1976.6,184.1,,185.1,214.5,218.9,233
397, 0:33:02,1982.1,1982.1,185.2,200.4,172.3,203.9,220.3,232.1
398, 0:33:07,1986.7,1986.7,200.6,195.6,,219.3,218.5,231.5
399, 0:33:12,1991.6,1991.6,218.7,220,199,204.8,221.6,233.3
400, 0:33:17,1997.1,1997.1,206.7,210.6,195.4,212.2,221.6,231.4
401, 0:33:22,2001.7,2001.7,197.3,203,161,204.3,215.6,233.3
402, 0:33:27,2006.6,2006.6,182.9,218.3,171,211,219.8,230.7
403, 0:33:32,2011.6,2011.6,186.6,205.7,204,219.3,216.9,234.9
404, 0:33:37,2016.5,2016.5,199.1,216.9,201,207.3,221.1,231.8
405, 0:33:42,2022.1,2022.1,188.2,198,192.2,210.5,218.9,231.5
406, 0:33:47,2027,2027,191.3,218.5,183.1,204.5,222.8,230.6
407, 0:33:52,2032,2032,209.3,218.2,174.2,216.6,217.8,235.3
408, 0:33:57,2037,2037,194.7,213.5,169.1,203,219,231.9
409, 0:34:02,2042,2042,177.6,199,195.1,211,220.1,232.3
410, 0:34:07,2047,2047,201.9,216.2,205,216.7,219.7,236.9
411, 0:34:12,2052,2052,213.3,207.3,201.3,209.5,217.2,234.4
412, 0:34:17,2057,2057,206.2,202.8,185.1,213.9,217.9,231.9
413, 0:34:22,2062,2062,201.5,219.2,169.4,212.3,219.3,232.5
414, 0:34:27,2067.4,2067.4,187.4,211,154.3,213.1,223.7,233.6
415, 0:34:32,2072.4,2072.4,194.7,208.2,199.6,208.3,219.8,233
416, 0:34:37,2077,2077,191.5,216.6,187.4,203.8,219.8,233.6
417, 0:34:42,2082,2082,201.9,212.3,187.1,216.3,219.1,231.9
418, 0:34:47,2087,2087,182.1,211.9,182.3,210.5,219.8,231.9
419, 0:34:53,2092.5,2092.5,180.8,195.9,175.8,214.7,223.3,231.7
420, 0:34:57,2096.5,2096.5,207.4,199.2,192.8,209.1,220.7,235
421, 0:35:02,2102.1,2102.1,215.1,213.5,189.1,209.9,216.7,230.9
422, 0:35:07,2107.1,2107.1,209.4,219.7,169.9,214.3,219.9,232.1
423, 0:35:13,2112.5,2112.5,196.2,217.6,150.9,212.3,223.7,234
424, 0:35:17,2117.1,2117.1,181.3,201.4,,210.5,219.7,231
425, 0:35:22,2122.1,2122.1,181.1,206.7,197.1,207.9,213.2,235.4
426, 0:35:27,2126.7,2126.7,208.6,218.1,203.4,214.5,223,233.2
427, 0:35:32,2131.7,2131.7,209.5,215.1,195.5,221,216.3,232.7
428, 0:35:37,2137.2,2137.2,198.1,202.8,184,211.6,223.5,232.7
429, 0:35:42,2141.7,2141.7,184.5,200,167.6,204,220.6,234.9
430, 0:35:47,2146.8,2146.8,206.6,220.8,164.1,211.5,219.5,229.7
431, 0:35:52,2152.2,2152.2,200,223.7,191.2,205.4,221.7,233.9
432, 0:35:57,2156.8,2156.8,178.1,207.6,178.4,218,226.5,231.9
433, 0:36:02,2162.2,2162.2,170.2,211.6,179.9,209.4,218.3,229.3
434, 0:36:07,2167.3,2167.3,203.1,198.8,202.8,204,217.4,234.1
435, 0:36:12,2172.3,2172.3,207.1,222.2,191.7,219.3,224.6,233.5
436, 0:36:17,2176.9,2176.9,205.5,218.8,181.1,220.4,220.9,229
437, 0:36:22,2182.3,2182.3,192.9,204.2,165.2,208.2,223.9,230.7
438, 0:36:27,2187.4,2187.4,186.3,195.6,192.8,211.6,222.5,234.6
439, 0:36:32,2192.5,2192.5,212.3,211.5,191.1,206.1,218.4,230.5
440, 0:36:37,2197.1,2197.1,208.4,219.2,183.8,212.3,216.8,235.1
441, 0:36:42,2202.1,2202.1,200.1,213.5,171.2,220.7,226.9,228.2
442, 0:36:48,2207.5,2207.5,180,205.5,162.7,214.7,220.1,234.4
443, 0:36:52,2211.5,2211.5,172.7,195.4,174.6,203.4,225.6,232.7
444, 0:36:57,2217,2217,207.1,218.9,197.9,215,220,230.9
445, 0:37:02,2222.1,2222.1,211.1,226.1,195.5,217.7,225.2,233.7
446, 0:37:07,2227,2227,194,218.5,,220.4,221.1,236.9
447, 0:37:13,2232.5,2232.5,180.4,204.1,160.7,209.2,214,229.6
448, 0:37:17,2236.5,2236.5,172.6,194.7,191.2,202.5,215.4,236.2
449, 0:37:22,2242.1,2242.1,,221.5,203.3,225,229.1,230.7
450, 0:37:27,2247.1,2247.1,219.6,220,196.5,221.3,221.1,235.3
451, 0:37:32,2252,2252,201.3,206.6,183.7,207.3,221.2,233.7
452, 0:37:37,2257,2257,194.1,191.5,169.7,200.8,222.2,231
453, 0:37:42,2262,2262,206.8,219.5,162.5,220.4,222.3,234.7
454, 0:37:47,2267,2267,204,215.7,186.9,214.5,227.3,231.3
455, 0:37:52,2272.5,2272.5,186.1,202.4,189.4,217.4,218.6,232.4
456, 0:37:57,2277.1,2277.1,177.6,189.4,184.8,202.4,223.6,234
457, 0:38:02,2282,2282,208.2,214.9,183.1,218,223.2,230.7
458, 0:38:07,2287,2287,210.5,221.2,196.8,213,219.8,232.8
459, 0:38:12,2292.5,2292.5,208.2,202.1,178.4,214,224.3,234.4
460, 0:38:18,2297.5,2297.5,195.3,198.6,158.3,213.6,217.2,231.1
461, 0:38:22,2301.6,2301.6,185.4,205.8,159.8,203.4,219.5,234.4
462, 0:38:27,2307.1,2307.1,197.1,205.5,190.5,219.3,221.6,232.6
463, 0:38:33,2312.5,2312.5,197.7,206.1,199.2,211,219.4,233.6
464, 0:38:37,2316.5,2316.5,190.5,194.5,193.2,201.4,220.8,232.1
465, 0:38:42,2322.1,2322.1,185.5,219.8,185,213.4,220.6,236.7
466, 0:38:47,2327.1,2327.1,205.9,217.3,174.4,206.2,219.5,231.4
467, 0:38:52,2332.1,2332.1,182.4,202.1,168,206.9,219.2,231.6
468, 0:38:57,2337,2337,177.4,197.6,179.1,211.6,220.7,234.1
469, 0:39:02,2342,2342,201.2,216.6,208.2,208.8,221.1,228.7
470, 0:39:07,2347,2347,205.6,198.6,198.8,211,217.2,235
471, 0:39:12,2352,2352,201.1,215.6,183.6,214.7,221.1,231.9
472, 0:39:17,2357,2357,191.8,204.9,166.9,210.8,217.1,233.6
473, 0:39:22,2362,2362,185.3,199,154.9,209.4,225.7,233.3
474, 0:39:27,2367,2367,206.2,216.2,187.3,208.8,217.7,233.6
475, 0:39:32,2372,2372,200.4,211.2,190.2,198.7,217.5,231.5
476, 0:39:37,2377,2377,183.5,213.2,184.5,217.9,220.2,233.3
477, 0:39:42,2382,2382,175.6,216,172.9,210.5,217.3,230.4
478, 0:39:47,2386.9,2386.9,199.5,200.7,204.1,198.1,217.5,234.7
479, 0:39:52,2391.9,2391.9,203.4,194,198,215.3,222.5,230.9
480, 0:39:57,2396.9,2396.9,218.9,226.4,188.3,219.7,215.8,232.3
481, 0:40:02,2401.9,2401.9,205.9,215.8,177.4,202.4,221.4,235.3
482, 0:40:07,2406.9,2406.9,189,202.2,160.7,218.3,220.6,231.3
483, 0:40:12,2411.9,2411.9,176.1,198.2,192.3,204.2,218.1,232.2
484, 0:40:17,2416.9,2416.9,180.7,211.6,205.9,214.5,223.6,232.1
485, 0:40:22,2421.8,2421.8,209.6,202.2,203.9,211.4,220.6,235
486, 0:40:27,2427.3,2427.3,208.6,210,183.2,200.9,219.6,231.5
487, 0:40:32,2431.9,2431.9,200.4,218.8,167.3,209.9,217.5,234.4
488, 0:40:37,2436.9,2436.9,190.6,219.6,154.1,214.2,224.1,234.2
489, 0:40:42,2441.9,2441.9,183.2,206.9,177.9,212.5,218.8,234.4
490, 0:40:47,2446.9,2446.9,184.3,193.8,187.5,199.1,219.4,231.3
491, 0:40:52,2451.9,2451.9,213,218.7,199.2,219.3,221.8,233.1
492, 0:40:57,2457.3,2457.3,211.6,218.6,187.9,213,224.3,232.4
493, 0:41:02,2461.9,2461.9,193.8,207,174,204.4,219.2,232
494, 0:41:07,2467.4,2467.4,184.4,198.2,164.1,202.4,220.6,228.7
495, 0:41:12,2471.9,2471.9,205,220.4,182.8,216.7,220,234.4
496, 0:41:17,2477,2477,211.4,219.6,203,210.5,221.9,233.6
497, 0:41:22,2481.9,2481.9,194.2,209.8,179.4,210.8,217.3,231
498, 0:41:27,2486.9,2486.9,178,200.1,166.4,212.9,223.2,235.2
499, 0:41:32,2491.9,2491.9,175.9,210.5,166.3,215.9,223.8,228.7
500, 0:41:37,2496.9,2496.9,201.9,201.9,199.7,208.2,217.9,234.9
501, 0:41:42,2501.9,2501.9,200,208.7,192.4,209.4,224.1,231
502, 0:41:47,2506.9,2506.9,202,219.2,183.4,218.2,218.1,231.6
503, 0:41:52,2511.9,2511.9,188.3,205.9,162.7,206.5,219.3,234.7
504, 0:41:57,2517.4,2517.4,174.4,198.7,189.8,210.5,218.9,233.8
505, 0:42:02,2521.9,2521.9,204.5,211.4,196,214.5,220.3,234.3
506, 0:42:07,2526.9,2526.9,213.1,202.7,194.2,212.1,219.9,233.2
507, 0:42:12,2532,2532,204.6,202.4,179.5,207.3,218.6,233.8
508, 0:42:17,2537,2537,195.7,210.7,164.1,212.8,220.9,233.3
509, 0:42:22,2542,2542,186.1,218.2,154.2,206.5,217.8,232.4
510, 0:42:27,2547.4,2547.4,186.6,201.3,177.3,209.4,222.8,233.1
511, 0:42:32,2552,2552,190.3,215.4,186.6,214.6,218.6,232.1
512, 0:42:37,2557,2557,206.5,206.9,198.6,206.2,216.6,233.9
513, 0:42:42,2562,2562,193.2,209,188.7,213.7,219.6,233.5
514, 0:42:47,2567,2567,187.2,217.4,164.7,209.4,216.4,231.9
515, 0:42:52,2572,2572,204.6,205.1,160.9,206.8,220.2,230.7
516, 0:42:57,2577.1,2577.1,186.7,202.2,188.8,210.3,219.4,233.8
517, 0:43:02,2582,2582,200.1,216.9,175.3,208.7,221.6,232.1
518, 0:43:07,2587.5,2587.5,202.1,201.9,191.1,210.2,219.2,233.7
519, 0:43:12,2592.1,2592.1,187.4,211.1,184,208.2,219.5,229.5
520, 0:43:17,2597.1,2597.1,178.3,206,171.7,211.1,219.8,231.2
521, 0:43:22,2602.1,2602.1,192.6,211,194.9,209.9,219.4,232.6
522, 0:43:27,2607.1,2607.1,204.3,216.6,196.3,214.3,217.8,234.3
523, 0:43:32,2612,2612,191.2,206.7,188.4,210.3,219.2,231.3
524, 0:43:37,2617,2617,191.7,207.6,178.6,212.2,219.7,232.9
525, 0:43:42,2622.1,2622.1,207.2,212.2,166.9,212.8,217.9,233
526, 0:43:47,2627,2627,208,207.3,185.9,209.9,219.9,233.4
527, 0:43:52,2632,2632,190.1,213.2,169.5,208.8,215.5,231.6
528, 0:43:57,2637,2637,188.2,212.6,170.8,216.2,218.6,229.6
529, 0:44:02,2642.5,2642.5,193.5,210.9,199.5,213.2,219.5,233.9
530, 0:44:07,2647,2647,193.2,197.7,198.4,208.3,222.5,234.2
531, 0:44:12,2651.6,2651.6,201.8,217.9,190.6,206.6,214.6,230.6
532, 0:44:17,2656.6,2656.6,213.3,217.8,189.1,209.2,219.4,230.4
533, 0:44:22,2661.6,2661.6,205.5,220,169.5,218.2,222,232.5
534, 0:44:27,2667.1,2667.1,184.1,207.1,164.4,209.5,222,229.9
535, 0:44:32,2672.1,2672.1,177.2,199.2,190.6,204.5,215.5,232.3
536, 0:44:37,2677.5,2677.5,203.7,202.9,207.3,214.7,218.3,230.8
537, 0:44:42,2681.5,2681.5,212.2,220.5,202.1,220.1,215.4,233.6
538, 0:44:48,2687.5,2687.5,211.7,217.5,185.7,212.5,220.7,231.8
539, 0:44:52,2692.3,2692.3,194.6,206.4,165.5,216,220.7,234.1
540, 0:44:57,2696.8,2696.8,180.9,197,168.3,208.3,219.8,232.8
541, 0:45:02,2701.9,2701.9,192.7,201.9,195.5,218.4,218.5,232.4
542, 0:45:07,2706.9,2706.9,213.9,220,198.5,204.5,220.6,230.1
543, 0:45:12,2712.3,2712.3,207.2,209.7,190.6,219.2,222.7,233.4
544, 0:45:17,2716.9,2716.9,195.7,210.3,169.8,211.3,221,234.8
545, 0:45:22,2722,2722,178.9,206.7,162.3,212.2,218.6,231
546, 0:45:27,2726.9,2726.9,174.3,212.5,171.2,214.5,220.1,232.1
547, 0:45:32,2732.4,2732.4,207.5,211.8,201.5,215.4,223.7,232.9
548, 0:45:37,2737,2737,200.4,204.7,189.1,209.4,216.4,233.6
549, 0:45:42,2742,2742,186.9,217,179.5,213.5,224.1,230.1
550, 0:45:47,2747,2747,198.2,223,171.5,216.5,217.5,234.4
551, 0:45:52,2752,2752,188.3,208.9,187.8,201.7,222.3,229
552, 0:45:57,2757.4,2757.4,187.2,196.8,189.8,216.3,215.7,232.1
553, 0:46:02,2762,2762,216.5,221.7,198.6,206.4,224,232.8
554, 0:46:07,2767.1,2767.1,204.8,213.8,189.9,220.5,219.4,231
555, 0:46:12,2772,2772,194.4,199.9,170.2,207,217.8,234.4
556, 0:46:17,2777.5,2777.5,183.2,195.3,210.7,211.3,222,228.2
557, 0:46:22,2782,2782,205.1,217.4,198.9,221,219.6,232.7
558, 0:46:28,2787.5,2787.5,210.9,217.8,,206.8,228,230.9
559, 0:46:32,2791.6,2791.6,207.2,208.9,189.4,215.3,217.2,232.3
560, 0:46:37,2796.6,2796.6,191,201.7,167.8,201.1,222.8,231.6
561, 0:46:42,2802.1,2802.1,178,207,162.2,219.3,219.2,234
562, 0:46:48,2807.5,2807.5,196,217.7,199.9,211.8,219.2,228.9
563, 0:46:52,2811.6,2811.6,198.8,205.8,195.3,215.2,219,234.4
564, 0:46:57,2817.1,2817.1,180.9,197,188.2,214.5,224,231.9
565, 0:47:02,2821.6,2821.6,205.1,211.5,174,209.5,213.5,236
566, 0:47:07,2826.7,2826.7,208.7,207,166.7,207.6,218.5,228.8
567, 0:47:12,2831.6,2831.6,193.1,217.8,182.6,219.6,218.1,231.9
568, 0:47:17,2836.6,2836.6,182.7,208.9,168.4,205.7,229.7,232.4
569, 0:47:22,2842.1,2842.1,190.3,193.2,193.4,211.5,212.9,229.7
570, 0:47:27,2846.6,2846.6,208.2,200.7,203,198.3,222.6,232.8
571, 0:47:32,2851.7,2851.7,216.1,222,199.6,217.5,222.8,232.7
572, 0:47:37,2856.7,2856.7,211.9,224.2,185.5,216.2,214.7,233.1
573, 0:47:42,2861.7,2861.7,191,210.9,166.7,205.9,223.1,232.4
574, 0:47:47,2866.7,2866.7,173.6,197.6,196.5,205.6,221.1,235.9
575, 0:47:52,2871.7,2871.7,196.8,191.5,204.8,219.8,222.4,229
576, 0:47:57,2877.1,2877.1,217.3,216.7,197.8,205.9,217.2,232.7
577, 0:48:02,2882.2,2882.2,213.3,210.5,186.3,214.1,225.8,233.6
578, 0:48:07,2887.2,2887.2,202,199.1,183,217.9,222.5,230.3
579, 0:48:12,2891.8,2891.8,186.9,207,152.3,207.6,221.6,228.4
580, 0:48:17,2897.2,2897.2,177.9,205,178.6,212.1,224.1,237
581, 0:48:22,2901.8,2901.8,197.2,218.3,189.5,219.5,223.3,230.6
582, 0:48:27,2906.8,2906.8,182.2,201,192.7,199.8,212.4,236.3
583, 0:48:32,2912.3,2912.3,212.1,195,184.6,218.7,222.5,232.4
584, 0:48:37,2917.3,2917.3,215.2,217.5,185,223,220.5,234
585, 0:48:42,2921.9,2921.9,203.4,195.4,170.8,205.4,219.5,232.3
586, 0:48:47,2926.9,2926.9,190.4,189.8,157.8,203.1,217.8,232.4
587, 0:48:52,2931.9,2931.9,183.6,217.2,208.2,213.5,227,233.7
588, 0:48:57,2936.9,2936.9,205.4,216.2,200.7,211.3,218.5,230.9
589, 0:49:02,2941.9,2941.9,193.8,206.4,193,199.1,219.2,232.8
590, 0:49:07,2947.4,2947.4,184.1,195.6,183.4,219.6,227.1,233.2
591, 0:49:12,2952.4,2952.4,180.2,218.7,174,216.9,221.2,233.2
592, 0:49:17,2957,2957,195.7,202.1,202.6,204.2,218.2,233.7
593, 0:49:22,2962,2962,200.3,192.2,198.6,207.3,216.5,234
594, 0:49:27,2967,2967,201.1,221.6,184.8,223.3,220.2,229.6
595, 0:49:32,2972,2972,207.9,207.3,169.4,214,221.7,229.4
596, 0:49:37,2977,2977,187.1,191.2,156.4,207.4,224.5,233.9
597, 0:49:42,2981.9,2981.9,184.9,189.2,,204.3,222.6,233.4
598, 0:49:47,2987,2987,218.7,209.5,199,208.2,215.2,229.7
599, 0:49:52,2992,2992,212.1,222.9,184.2,219.9,216.4,233.3
600, 0:49:57,2997,2997,199.7,216.8,167.1,216.1,224.3,232.5
