NCED Sonar Capture - Text Output File (Tab and Comma delineated),,,,,,,,,
10:57:33,10/29/14,,,,,,,,
RunName,E:\DATA\Ricardo-sonar\20141029-6000-ag\6000-ag,,,,,,,,
Sample Interval (sec),5,,,,,,,,
Samples Per Probe,1,,,,,,,,
Water Temp in C,19.2,,,,,,,,
Water Height,350,,,,,,,,
,,,,,,,,,
Transducer Locations,,,,VariGains Not Used,,,,,
Transducer #,X,Y,Z,dB,,,,,
112, 0:09:17,556.9,556.9,191,198.9,167.3,221.3,220.8,231.1
113, 0:09:22,561.9,561.9,198,208.2,192,205.1,213.4,236
114, 0:09:27,566.8,566.8,200.3,192.9,188.2,201.7,223.8,232
115, 0:09:32,571.9,571.9,191.6,219.8,178.1,215.9,215.7,232.7
116, 0:09:37,576.8,576.8,199.4,221.4,169.5,205,219.1,229.9
117, 0:09:42,581.8,581.8,180.8,203.9,161.7,201.1,223,234
118, 0:09:47,586.8,586.8,176.8,204.7,198,208.3,221.3,230
119, 0:09:52,591.8,591.8,206.1,216.5,203.6,199.7,211.1,234.5
120, 0:09:57,596.8,596.8,202.1,202.6,192.6,216.3,219.1,230.3
121, 0:10:02,601.8,601.8,193.3,204.5,177.1,218.7,218.5,233.3
122, 0:10:07,606.8,606.8,181.9,196.1,160.8,203,218,231.8
123, 0:10:12,611.8,611.8,203.2,191,186.3,217,221.1,231.2
124, 0:10:17,616.8,616.8,216,217.3,195.4,199.5,221.6,232.9
125, 0:10:22,621.8,621.8,203,215,182.3,204.2,220.2,234.8
126, 0:10:27,626.8,626.8,192.2,206.5,167.9,200.5,216.3,230.7
127, 0:10:32,632.2,632.2,180.5,211.9,165.5,218.1,219.3,230.3
128, 0:10:37,636.8,636.8,186.9,209.5,201.9,208.7,222.5,233.4
129, 0:10:42,641.8,641.8,192.4,197.5,199.7,207.9,220.1,234.3
130, 0:10:47,646.8,646.8,187.3,209,193.2,209.1,222.2,229.8
131, 0:10:52,651.8,651.8,213.3,219.6,184.3,213.3,217.4,232.2
132, 0:10:57,657.2,657.2,203.1,212.2,196.2,204.3,221.8,234.3
133, 0:11:02,662.3,662.3,186.3,200.6,167.6,214.1,219.9,233.8
134, 0:11:07,666.8,666.8,174.5,198,155.4,203.1,214.6,234.4
135, 0:11:12,672.3,672.3,199.7,210.8,180.6,213,215.9,231.2
136, 0:11:17,677.3,677.3,201.8,212.3,193.5,213,217.3,237.1
137, 0:11:22,681.9,681.9,189.9,199.8,176.9,208.1,224.7,232.4
138, 0:11:27,686.8,686.8,180.5,206,161.2,213,210,231.9
139, 0:11:32,691.9,691.9,203,216.4,163,199.5,219.3,232.2
140, 0:11:37,697.3,697.3,183.8,200.3,181.5,210.7,224.2,231.1
141, 0:11:42,701.9,701.9,178.8,217.8,191.8,203.6,219.2,230.6
142, 0:11:47,706.9,706.9,204.9,204.2,195.4,200.9,219.5,232.6
143, 0:11:52,711.9,711.9,187.7,212.6,199.8,212,219.9,235.2
144, 0:11:57,716.9,716.9,185.6,213.2,189.2,208.8,217.9,229.2
145, 0:12:02,721.8,721.8,203.2,201.8,171.8,209.1,217.3,234
146, 0:12:07,726.8,726.8,191.3,199.9,184.1,212.2,222.4,232.4
147, 0:12:12,731.8,731.8,200.9,211.2,173.7,208.1,218.8,233.2
148, 0:12:17,736.8,736.8,205,204.4,167.1,200,221.4,231.5
149, 0:12:22,741.8,741.8,194.6,218.6,188.2,208.2,219.3,233.4
150, 0:12:27,746.8,746.8,184.5,218.6,174.2,199.7,219.9,230.9
151, 0:12:32,752.2,752.2,182.5,202.3,170.7,211.9,221,236.2
152, 0:12:37,757.3,757.3,178.8,213,199.9,204.2,215.6,232.9
153, 0:12:42,761.9,761.9,210,209.5,205.2,210.3,217.6,230.2
154, 0:12:47,766.9,766.9,210.5,199.5,197,214.9,223,231.6
155, 0:12:52,771.8,771.8,201.9,203.7,179.3,212.2,218.8,235.3
156, 0:12:57,776.8,776.8,192.3,209.7,161.3,198,219.9,231.2
157, 0:13:02,781.8,781.8,189.7,211.4,157.1,211.4,214.5,231.9
158, 0:13:07,786.8,786.8,206.7,225.3,170.9,215.8,224,235.1
159, 0:13:12,791.8,791.8,187.5,215.6,190.6,214.7,218.5,232.8
160, 0:13:17,797.2,797.2,174.3,199.5,184.6,202.3,215.4,233.2
161, 0:13:22,801.8,801.8,210.5,195.2,200.9,211.9,224.2,231
162, 0:13:27,807.3,807.3,215.2,213.9,198.9,220.7,221.3,233.5
163, 0:13:32,811.9,811.9,215.3,217.5,184.9,213.3,219.3,233.5
164, 0:13:37,816.8,816.8,205.8,209.6,169.5,201.6,220.5,232.2
165, 0:13:42,821.9,821.9,196.5,199.4,153.1,205,220.6,233.2
166, 0:13:47,826.8,826.8,181.1,218.2,203.9,210.5,223.3,232.8
167, 0:13:52,832.3,832.3,196.4,216.2,201.9,215.3,221.2,232.6
168, 0:13:57,836.8,836.8,194.6,199.5,198.4,206.7,221.3,233.8
169, 0:14:02,841.8,841.8,182.5,192.7,191.7,216.5,223.6,231.5
170, 0:14:07,846.8,846.8,206.1,217.9,186.9,208.5,219.6,233.9
171, 0:14:12,851.8,851.8,205.8,203,179.7,205.8,221.8,231.7
172, 0:14:17,857.5,857.5,201.6,213.1,170,219.6,215.8,235.2
173, 0:14:22,862.1,862.1,193.7,218.2,156.2,204.3,220.5,229
174, 0:14:27,867,867,184.4,200.7,157.9,216.5,216,237.4
175, 0:14:32,872,872,202.3,205.4,174.9,202.2,227,227.8
176, 0:14:37,877,877,209.9,209.4,204.6,212,213,234.1
177, 0:14:42,882,882,207.8,200.1,198.1,198.3,224.8,229.3
178, 0:14:47,887,887,202.2,214.1,185,216.3,215,235.8
179, 0:14:52,892,892,193.6,221.9,167.4,204.2,223,229.4
180, 0:14:57,896.9,896.9,194.4,208.3,160.5,212.8,218.2,230.3
181, 0:15:02,902,902,179.1,193.5,180.7,207.9,224.5,231.3
182, 0:15:07,906.9,906.9,215.4,217.2,198.9,213.9,219.4,233.4
183, 0:15:12,911.9,911.9,212.3,204.3,200.1,201.2,223.5,231.5
184, 0:15:17,917.3,917.3,204.7,203,185.5,212.7,214.2,235.2
185, 0:15:22,921.9,921.9,195.9,219.8,173.8,206.5,225.3,231.7
186, 0:15:27,926.9,926.9,183.7,214.5,160,218.8,218.2,233.7
187, 0:15:32,931.9,931.9,195.9,203.7,188.5,211.7,225.9,236.8
188, 0:15:37,936.9,936.9,181.5,204.7,193.4,203.7,225.6,233.8
189, 0:15:42,941.8,941.8,210.4,216.7,190.9,203.3,215.2,229.6
190, 0:15:47,946.9,946.9,212.3,218.6,188.5,208.8,222.5,235.7
191, 0:15:52,951.8,951.8,201.1,212.3,179.4,221.2,226.9,233
192, 0:15:57,956.9,956.9,187.6,210.6,167.9,210.4,213.2,235.2
193, 0:16:02,961.8,961.8,181.1,198.3,163.6,200.5,222,234
194, 0:16:07,966.9,966.9,196.1,221.1,202.5,217.1,219.1,232.3
195, 0:16:12,971.8,971.8,210.8,226.9,196.1,218.2,225.2,230
196, 0:16:17,976.8,976.8,198.9,222.7,187.5,209.1,225.9,232.3
197, 0:16:22,982.3,982.3,181.5,206.8,177,209.6,225.5,236.4
198, 0:16:27,986.9,986.9,172.7,199.1,167.3,202.4,225.3,231.5
199, 0:16:32,992.3,992.3,226.4,191.1,203.4,224.3,218.9,236.6
200, 0:16:37,996.9,996.9,217.7,211.3,201.2,207.6,227.6,231.9
201, 0:16:42,1001.9,1001.9,213.2,215.4,189.8,221,216.2,233.1
202, 0:16:47,1006.8,1006.8,208.9,215.9,170.4,213.9,230.3,229.3
203, 0:16:52,1012.3,1012.3,198.2,203.3,155.3,205.9,222.6,238
204, 0:16:57,1016.9,1016.9,182.1,193.7,156.8,209.5,224.7,231.7
205, 0:17:02,1021.9,1021.9,177.4,214.1,190.5,218.4,211.9,235.7
206, 0:17:07,1026.8,1026.8,209.5,211.5,200.9,218,226.1,235.3
207, 0:17:12,1031.9,1031.9,204.1,212.8,200.1,227.5,227,233.1
208, 0:17:17,1036.8,1036.8,195.8,197.7,191.1,212.7,220.4,232.6
209, 0:17:22,1042.3,1042.3,187,192.3,182.1,201.4,223.6,237.6
210, 0:17:27,1046.9,1046.9,217.4,210.5,176.5,201.4,225.6,230.3
211, 0:17:32,1051.9,1051.9,214,228,172.1,217.5,216.4,236.1
212, 0:17:37,1056.8,1056.8,186.7,220.3,170.9,207.5,233.3,231
213, 0:17:42,1062.3,1062.3,175.2,205.7,194.9,222,223.4,234.6
214, 0:17:47,1067.4,1067.4,173.4,196.1,208.6,213.3,225.1,233.1
215, 0:17:52,1072.4,1072.4,175.2,192.1,204.6,201.8,223,238.9
216, 0:17:57,1077,1077,198.5,234.4,201.1,215.2,225.5,231.2
217, 0:18:02,1081.9,1081.9,213.5,223.2,191.2,220.7,216.8,236.3
218, 0:18:07,1086.9,1086.9,206.2,214.6,184.6,213.9,226.7,229.2
219, 0:18:12,1091.9,1091.9,194.2,198.8,163.6,211.1,219.4,233.5
220, 0:18:17,1096.9,1096.9,185.1,192.1,158.6,219.2,228.3,234.4
221, 0:18:22,1101.9,1101.9,181.8,204.8,182.9,202.5,225.6,236.3
222, 0:18:27,1106.8,1106.8,211.5,199.9,199.9,203.4,227,236.3
223, 0:18:32,1111.9,1111.9,207,222.3,193.7,219,219.3,230
224, 0:18:37,1116.8,1116.8,195,242.4,188.5,209.5,221.3,237.7
225, 0:18:42,1121.9,1121.9,181.8,207.8,176.8,215.6,228.4,234.3
226, 0:18:47,1126.9,1126.9,176.1,201,166.7,206.2,218.3,234.7
227, 0:18:52,1131.9,1131.9,208.9,192.7,200.8,201.7,224.4,233.5
228, 0:18:57,1136.8,1136.8,211.5,217.8,198.9,227.1,226.7,234.5
229, 0:19:02,1141.8,1141.8,214.9,217.9,194.9,220.4,222.2,237.7
230, 0:19:07,1146.8,1146.8,192.9,198.4,177.8,209.9,226.1,236.7
231, 0:19:12,1151.8,1151.8,182.8,193,168.7,203.9,219.9,231.5
232, 0:19:17,1157.2,1157.2,206.3,192.3,165.6,215,221.1,234.8
233, 0:19:22,1162.3,1162.3,210.8,219.8,190.9,216.5,233.2,236.2
234, 0:19:27,1166.9,1166.9,198.9,213.8,187.1,212.3,224.5,227.9
235, 0:19:32,1171.8,1171.8,194.3,199.7,181.2,198.5,215.9,237.7
236, 0:19:37,1176.8,1176.8,185.2,206.8,167.8,212.9,233.3,238.3
237, 0:19:42,1181.8,1181.8,180.8,225.9,167.4,225.6,221.9,233.7
238, 0:19:47,1186.8,1186.8,181.6,205.7,198,216.4,218.4,231.3
239, 0:19:52,1192.3,1192.3,190.2,191.9,198.9,204.5,230.3,236.3
240, 0:19:57,1196.9,1196.9,221.7,209.6,195.4,216.9,228.5,237.6
241, 0:20:02,1201.9,1201.9,219.7,222.1,187.6,209.7,217.6,234
242, 0:20:07,1206.9,1206.9,210.5,217.9,180.3,204.7,225.6,232
243, 0:20:12,1211.9,1211.9,201.9,215.6,156.7,225.8,230.1,240.8
244, 0:20:17,1216.9,1216.9,184.2,208.1,152.8,213.9,227.4,232.4
245, 0:20:22,1221.9,1221.9,180.5,200.8,192.3,200.8,215.8,234.3
246, 0:20:27,1226.9,1226.9,177.8,198.9,196.3,217.2,227.9,237.3
247, 0:20:32,1232.3,1232.3,197.7,221.2,199.8,229,225.9,232.7
248, 0:20:37,1237.4,1237.4,208,212.3,198.9,214.5,217.3,237.1
249, 0:20:42,1241.9,1241.9,200.9,196.8,187.2,203.2,228.5,228.6
250, 0:20:47,1246.9,1246.9,192.7,192.9,178.1,201.3,218.2,236.6
251, 0:20:52,1251.8,1251.8,199.1,227.5,168.8,221,233.7,236
252, 0:20:57,1256.9,1256.9,202.1,220.8,158.5,218.4,223,234.5
253, 0:21:02,1261.9,1261.9,182.9,207.5,161.4,207.1,226.4,239.1
254, 0:21:07,1266.9,1266.9,173.9,199.5,196.3,205.4,225.4,232.1
255, 0:21:12,1272.3,1272.3,180.8,221.7,213.2,222.3,217.5,239.9
256, 0:21:17,1277.4,1277.4,205.5,208.8,208,216.7,229.6,229.5
257, 0:21:22,1282.4,1282.4,205,199.4,207.1,218.8,217.1,231.9
258, 0:21:27,1287,1287,203.7,193.8,189.1,208.1,233.7,238.3
259, 0:21:32,1292,1292,201,193.3,176.7,218.5,223.2,235.4
260, 0:21:37,1297,1297,214.1,221.9,164.4,204.2,216.5,238.3
261, 0:21:42,1302,1302,201.8,212,161.3,217.3,224.2,235.2
262, 0:21:47,1307,1307,190.6,222.9,164.9,224.1,218.9,239.4
263, 0:21:52,1312,1312,179.1,208.2,190.9,214,225.8,234.4
264, 0:21:57,1317,1317,174.8,190.9,203.2,221.5,217.9,234.6
265, 0:22:02,1321.9,1321.9,181.3,211.4,205.7,205.6,226.2,235.6
266, 0:22:07,1327.4,1327.4,197.4,211.4,206.5,222.1,224.2,240.3
267, 0:22:12,1332,1332,215.2,214.8,199.7,207.4,225.6,235.6
268, 0:22:17,1337,1337,214.3,221,177.4,208.4,219.7,240.3
269, 0:22:22,1341.9,1341.9,206.6,216.5,161.9,219.2,225.9,234.8
270, 0:22:27,1347.4,1347.4,192.1,212.1,174.9,219.6,219.8,236.3
271, 0:22:32,1352,1352,180.8,205.1,180.1,209.8,231.3,238.8
272, 0:22:37,1357,1357,177.5,198.9,197.8,223.2,222.2,237.5
273, 0:22:42,1362.4,1362.4,184.1,210.1,202.1,210.3,223.6,234.2
274, 0:22:47,1367,1367,214.9,217.3,201.7,204.2,224,238.9
275, 0:22:52,1372,1372,210.9,213.5,200,223.3,230.5,236.7
276, 0:22:57,1377.4,1377.4,209.8,224.7,193.4,208.4,224.8,236
277, 0:23:02,1382,1382,198.3,212.4,179.6,205.8,230.7,234.1
278, 0:23:07,1387,1387,191.3,200.8,171.8,219.7,228.6,239.4
279, 0:23:12,1392,1392,187.3,216.3,166.6,209.3,229,237.7
280, 0:23:17,1397,1397,208.7,214.8,162.6,217,218.7,234.6
281, 0:23:22,1401.9,1401.9,195.5,214.7,180.9,220.9,226.2,237
282, 0:23:27,1406.9,1406.9,184.3,206.1,176,227.1,232.1,241.7
283, 0:23:32,1411.9,1411.9,179.2,198.6,174,211.8,226.5,236.1
284, 0:23:37,1416.9,1416.9,222.8,216.9,199.4,201.1,219.7,234.1
285, 0:23:42,1422,1422,222.9,230.2,196.6,208.2,227.2,235.6
286, 0:23:47,1427.4,1427.4,207.9,233.4,184.4,230.4,235,240.8
287, 0:23:52,1432.4,1432.4,187.4,219.4,173.3,217.5,226.3,237.1
288, 0:23:57,1437,1437,176.8,209.3,174.1,210.5,222.6,238.5
289, 0:24:02,1442,1442,172.9,205.3,200.2,204.1,227.2,238.7
290, 0:24:07,1446.9,1446.9,214.3,198.1,211.3,206.2,229.5,239.4
291, 0:24:12,1452,1452,223.2,202.1,207.2,224.7,228,237.2
292, 0:24:17,1456.9,1456.9,221,225.6,195.1,221,224.5,235.8
293, 0:24:22,1462,1462,209.5,222.9,173.5,213.3,228.8,238.5
294, 0:24:27,1467.4,1467.4,200.4,213.4,166.1,211.5,235.7,244.1
295, 0:24:32,1472,1472,184.3,201.2,154.2,210.8,222.8,234.8
296, 0:24:37,1477.5,1477.5,179.9,195.4,204.2,208.5,221.8,237.3
297, 0:24:42,1482,1482,209.8,194.3,200.6,230.2,234.7,240.5
298, 0:24:47,1487.1,1487.1,216.7,216,203.7,221,232.4,241.4
299, 0:24:52,1492.1,1492.1,211.1,198.6,194.4,209,223.5,236.7
300, 0:24:57,1497,1497,204.4,198.3,180.7,203.5,228.8,236.2
301, 0:25:02,1501.9,1501.9,201.2,227,168.1,227.8,230.7,239.2
302, 0:25:07,1507,1507,206.8,222.8,159.8,224.9,236,242.9
303, 0:25:12,1512,1512,182.8,206.8,156.5,209.6,221.2,243.4
304, 0:25:17,1517.4,1517.4,184.8,196.9,207.2,207.3,223.9,237.9
305, 0:25:22,1522,1522,212.6,209.1,207.5,228.8,226.5,239.4
306, 0:25:27,1526.9,1526.9,218,220.5,202.9,218.4,231.8,242.8
307, 0:25:32,1532,1532,217.8,206.1,188.5,212.5,229.9,234
308, 0:25:37,1537.4,1537.4,208.3,199.5,176,213.6,219.4,241.4
309, 0:25:42,1542,1542,199,194.1,161,206,236.3,241.1
310, 0:25:47,1547,1547,193.6,226.1,149.2,227.2,225.3,238.2
311, 0:25:52,1552,1552,215.1,224,157.6,217.1,224.3,239.8
312, 0:25:57,1557.5,1557.5,198.9,203.7,195.2,209.3,227.1,237.7
313, 0:26:02,1562.1,1562.1,187.4,196.6,192.9,229.2,228.2,243.1
314, 0:26:07,1567,1567,211.7,197.1,188.3,216.1,228.8,239.4
315, 0:26:12,1572.1,1572.1,213,211.2,181.5,210.2,226.2,237
316, 0:26:17,1577.1,1577.1,216,204.9,195,218.4,228.5,240.2
317, 0:26:22,1582.1,1582.1,211.1,226.7,182,214.4,233.4,239.7
318, 0:26:27,1587,1587,201.9,220.5,168.1,217.6,224.8,240
319, 0:26:32,1591.9,1591.9,195.9,211.1,158.7,209.3,225,237.6
320, 0:26:37,1596.9,1596.9,183.5,211.4,193.2,228.7,222.3,241.7
321, 0:26:42,1602,1602,180.2,213.3,197,219.4,228.5,237.4
322, 0:26:47,1607.4,1607.4,178,200.3,206.1,221.3,226.7,241.4
323, 0:26:52,1612,1612,211.8,198.4,207.9,210,225.2,242.5
324, 0:26:57,1617,1617,204.2,219.6,202.4,223.6,226.4,240
325, 0:27:02,1622.4,1622.4,220.8,219.6,198.2,218.8,227.6,240.7
326, 0:27:07,1627,1627,215.2,221.9,188.9,227.1,230.4,240.3
327, 0:27:12,1632,1632,206.3,218.8,165.4,211.6,227.4,239.7
328, 0:27:17,1637,1637,191.2,209.4,162.3,208.5,226.7,238.9
329, 0:27:22,1642.4,1642.4,185.8,205.4,199.4,223.3,231,241.8
330, 0:27:27,1647,1647,192.1,225.9,196.1,225.6,231.4,238.5
331, 0:27:32,1652.5,1652.5,211.5,216,203.7,214.9,229.1,241.6
332, 0:27:37,1656.6,1656.6,210.9,207,204.2,220.2,228.7,243.1
333, 0:27:42,1661.6,1661.6,199.8,202.2,197.4,218,229,238.5
